Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
2153,38,Male,Jacket,Clothing,,New Jersey,,Magenta,Summer,4.5,No,No,43,Bank Transfer,Bi-Weekly
2237,23,Male,Skirt,Clothing,,Louisiana,M,Yellow,Winter,2.7,No,No,18,Debit Card,Fortnightly
3721,21,Female,Shirt,Accessories,56,South Carolina,M,Peach,Fall,3.6,No,No,13,Credit Card,Quarterly
1430,24,Male,Scarf,Clothing,,Maryland,L,Gold,Fall,4.7,No,Yes,6,Credit Card,Every 3 Months
3228,28,Female,Sandals,Accessories,69,Alaska,XL,White,Fall,2.7,No,No,42,Debit Card,Quarterly
1805,30,Male,Skirt,Clothing,42,Louisiana,L,Peach,Winter,,No,No,39,Credit Card,Weekly
490,49,Male,Blouse,Clothing,85,South Dakota,M,Green,Summer,3.2,Yes,Yes,40,PayPal,Annually
3027,55,Female,Belt,Clothing,70,Tennessee,L,Magenta,Fall,2.5,No,No,6,Credit Card,Annually
2255,24,Male,Sneakers,Accessories,79,North Dakota,M,Gold,Winter,4.2,No,No,44,PayPal,Every 3 Months
2993,41,Female,Hat,Clothing,64,North Dakota,M,Charcoal,Spring,3.9,No,No,25,Venmo,Weekly
3573,23,Female,T-shirt,Clothing,,Rhode Island,M,Black,Spring,,No,No,25,Credit Card,Monthly
892,20,Male,Pants,Clothing,,Pennsylvania,S,Lavender,Summer,3.9,Yes,Yes,24,PayPal,Every 3 Months
515,64,Male,Jewelry,Clothing,62,Indiana,S,Olive,Winter,,Yes,Yes,47,PayPal,Quarterly
3176,35,Female,Backpack,Clothing,42,Connecticut,M,Maroon,Fall,3.4,No,No,26,Debit Card,Every 3 Months
3884,34,Female,Pants,Accessories,38,North Dakota,XL,Purple,Fall,4,No,No,22,Cash,Fortnightly
1854,29,Male,Backpack,Clothing,67,North Dakota,XL,Olive,Spring,2.9,No,No,11,PayPal,Fortnightly
935,45,Male,Jeans,Clothing,,Oregon,S,Yellow,Spring,3.7,Yes,Yes,21,Bank Transfer,Monthly
84,36,Male,Sweater,Clothing,,Texas,,Turquoise,Summer,4.1,Yes,Yes,34,Bank Transfer,Weekly
3152,52,Female,Shirt,Clothing,64,New Mexico,L,Orange,Fall,3.1,No,No,,Bank Transfer,Quarterly
3436,68,Female,Hoodie,Clothing,91,Montana,M,Beige,Summer,,No,No,50,Debit Card,Bi-Weekly
2567,35,Male,Sandals,Accessories,38,Missouri,S,Yellow,Fall,3.3,No,No,,PayPal,Quarterly
2228,40,Male,Sandals,Accessories,74,Washington,,Gray,Summer,4.4,No,No,42,Credit Card,Fortnightly
1095,25,Male,Sweater,Accessories,40,Connecticut,M,Black,Winter,,No,Yes,25,Cash,Quarterly
795,69,Male,Boots,Accessories,50,Kentucky,XL,Yellow,Winter,4.2,Yes,Yes,10,Debit Card,Fortnightly
127,43,Male,Handbag,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Yes,48,Cash,Every 3 Months
904,44,Male,Blouse,Outerwear,45,Washington,M,Blue,Winter,3.3,Yes,Yes,3,PayPal,Quarterly
1991,32,Male,Boots,Accessories,95,Connecticut,L,White,Spring,3.4,No,No,15,PayPal,Annually
886,41,Male,Pants,Clothing,,Ohio,L,Purple,Fall,4.4,Yes,Yes,,Debit Card,Every 3 Months
2451,68,Male,Shorts,Clothing,,North Carolina,M,Magenta,Fall,4.5,No,No,7,Venmo,Quarterly
1870,18,Male,Shirt,Clothing,77,West Virginia,S,Beige,Spring,3.9,No,No,16,Debit Card,Every 3 Months
3549,63,Female,Jeans,Clothing,37,Utah,M,Red,Fall,3,No,No,47,Debit Card,Fortnightly
493,50,Male,Backpack,Clothing,62,Michigan,M,Black,Fall,3.9,Yes,Yes,11,Debit Card,Weekly
3165,40,Female,Belt,Clothing,32,Arizona,L,Silver,Winter,2.6,No,No,16,Credit Card,Annually
1557,43,Male,Hat,Clothing,,Alabama,M,Gold,Fall,2.7,No,Yes,26,Credit Card,Quarterly
107,64,Male,Sunglasses,Outerwear,,Minnesota,L,White,Summer,3.7,Yes,Yes,31,Credit Card,Monthly
164,54,Male,Shirt,Clothing,67,Virginia,M,Purple,Summer,,Yes,Yes,8,Debit Card,Weekly
473,20,Male,Jewelry,Clothing,39,Georgia,L,Gray,Winter,3.9,Yes,Yes,3,Bank Transfer,Quarterly
1538,68,Male,Dress,Footwear,89,Alaska,L,Black,Spring,3.2,No,Yes,50,Venmo,Annually
1976,53,Male,Jewelry,Outerwear,77,Illinois,L,Turquoise,Fall,2.9,No,No,4,Cash,Quarterly
1203,48,Male,Blouse,Accessories,29,Maryland,S,Olive,Spring,,No,Yes,14,Venmo,Every 3 Months
1582,69,Male,Dress,Accessories,,Ohio,L,Teal,Fall,4.2,No,Yes,46,Cash,Quarterly
1723,46,Male,Jacket,Clothing,51,Massachusetts,L,Violet,Summer,3.3,No,No,14,Cash,Fortnightly
2409,23,Male,Sandals,Footwear,55,Hawaii,XL,Black,Fall,,No,No,44,Debit Card,Every 3 Months
3106,48,Female,Hoodie,Clothing,,Oregon,,Olive,Fall,2.7,No,No,17,Debit Card,Monthly
684,33,Male,Blouse,Footwear,36,Michigan,S,Violet,Winter,2.7,Yes,Yes,3,Bank Transfer,Monthly
1471,43,Male,Boots,Footwear,27,California,M,Silver,Spring,3.9,No,Yes,15,Cash,Every 3 Months
1008,58,Male,Jacket,Accessories,,Georgia,XL,Turquoise,Spring,4.8,Yes,Yes,2,Credit Card,Annually
277,25,Male,Shorts,Clothing,30,South Dakota,XL,Turquoise,Fall,3.5,Yes,Yes,11,Bank Transfer,Fortnightly
3476,48,Female,Pants,Footwear,88,South Carolina,M,Orange,Spring,4.4,No,No,9,Cash,Quarterly
396,37,Male,Skirt,Footwear,65,Rhode Island,,Brown,Winter,4.9,Yes,Yes,2,PayPal,Annually
565,67,Male,Dress,Clothing,58,Florida,M,Olive,Winter,,Yes,Yes,30,Bank Transfer,Weekly
504,55,Male,Coat,Footwear,,West Virginia,M,Lavender,Summer,3.2,Yes,Yes,26,Bank Transfer,Quarterly
3063,51,Female,Gloves,Accessories,96,California,L,Green,Fall,,No,No,39,PayPal,Monthly
1263,29,Male,Shirt,Footwear,62,Tennessee,L,Brown,Winter,4.8,No,Yes,44,Venmo,Monthly
2154,35,Male,Jewelry,Clothing,94,Kentucky,,Violet,Fall,4.2,No,No,31,PayPal,Annually
2802,64,Female,Backpack,Clothing,56,New Mexico,,Indigo,Winter,2.6,No,No,30,PayPal,Annually
3869,18,Female,Skirt,Clothing,29,Maryland,XL,Magenta,Winter,3.3,No,No,9,Cash,Annually
3613,47,Female,Belt,Footwear,,Michigan,M,Teal,Summer,3.6,No,No,26,Cash,Every 3 Months
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,No,No,50,Venmo,Every 3 Months
3854,61,Female,Jewelry,Accessories,76,Tennessee,M,Lavender,Fall,4,No,No,49,Debit Card,Bi-Weekly
2054,19,Male,Sweater,Accessories,60,Wyoming,S,Purple,Spring,4.5,No,No,16,Credit Card,Fortnightly
3360,43,Female,Sandals,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,No,,Debit Card,Monthly
3738,19,Female,T-shirt,Accessories,,Kentucky,S,Maroon,Winter,4.9,No,No,,PayPal,Bi-Weekly
3261,39,Female,Gloves,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,No,7,Credit Card,Annually
3311,45,Female,Backpack,Outerwear,,Iowa,,Pink,Winter,3.6,No,No,12,PayPal,Fortnightly
2766,64,Female,Backpack,Accessories,,Colorado,M,Purple,Summer,4.3,No,No,24,Credit Card,Quarterly
2474,57,Male,Scarf,Clothing,98,Arkansas,M,Red,Winter,2.6,No,No,28,Cash,Quarterly
2472,30,Male,Boots,Footwear,83,Oklahoma,M,Gray,Spring,4.3,No,No,,Cash,Annually
1393,31,Male,Hoodie,Accessories,46,Arkansas,M,Yellow,Spring,,No,Yes,34,Venmo,Every 3 Months
1919,35,Male,Jewelry,Clothing,33,Idaho,S,Purple,Summer,4.6,No,No,33,Debit Card,Monthly
1434,70,Male,Boots,Clothing,,Minnesota,L,Yellow,Winter,3.2,No,Yes,45,Debit Card,Weekly
2365,62,Male,Coat,Accessories,60,Mississippi,L,Maroon,Winter,4.2,No,No,4,PayPal,Quarterly
3366,43,Female,Gloves,Clothing,58,Tennessee,L,Teal,Fall,,No,No,45,Credit Card,Every 3 Months
331,46,Male,Coat,Clothing,,North Dakota,M,Beige,Winter,3.7,Yes,Yes,43,Venmo,Bi-Weekly
2364,60,Male,Backpack,Clothing,,Pennsylvania,XL,Pink,Winter,4.2,No,No,38,Cash,Bi-Weekly
3530,55,Female,Jacket,Clothing,20,Montana,S,Maroon,Winter,3.9,No,No,43,Bank Transfer,Weekly
895,44,Male,Sunglasses,Clothing,60,Wyoming,L,Purple,Spring,3.8,Yes,Yes,3,Debit Card,Quarterly
1450,18,Male,Pants,Clothing,,New York,L,Lavender,Winter,2.5,No,Yes,20,Cash,Every 3 Months
330,70,Male,Sunglasses,Clothing,31,Nevada,S,White,Summer,2.9,Yes,Yes,34,Bank Transfer,Monthly
195,51,Male,Sneakers,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Yes,15,Debit Card,Quarterly
1893,39,Male,Backpack,Outerwear,,California,M,Blue,Fall,4.6,No,No,12,Venmo,Weekly
1818,32,Male,T-shirt,Clothing,27,Delaware,M,White,Summer,4.7,No,No,,Cash,Weekly
1993,33,Male,Jacket,Clothing,98,New Jersey,L,Gold,Winter,4.9,No,No,28,Venmo,Monthly
1006,43,Male,Shirt,Accessories,94,New York,M,Gold,Winter,3.9,Yes,Yes,5,Debit Card,Bi-Weekly
3001,57,Female,Jacket,Footwear,70,Ohio,M,Lavender,Winter,3.7,No,No,7,PayPal,Weekly
2485,60,Male,Dress,Clothing,97,New Hampshire,M,Green,Summer,,No,No,50,Cash,Every 3 Months
2950,25,Female,Scarf,Accessories,,Iowa,,Peach,Spring,3.8,No,No,15,PayPal,Annually
2748,18,Female,Shoes,Clothing,62,West Virginia,M,Teal,Winter,3.1,No,No,21,Credit Card,Every 3 Months
1350,21,Male,Socks,Clothing,,South Carolina,XL,Black,Spring,3.2,No,Yes,,Cash,Bi-Weekly
1368,60,Male,Pants,Accessories,63,Iowa,S,Black,Fall,3.8,No,Yes,25,Cash,Quarterly
1085,34,Male,T-shirt,Clothing,36,Arkansas,S,Purple,Fall,4.1,No,Yes,48,Cash,Quarterly
3215,53,Female,Sandals,Clothing,,Washington,,Yellow,Spring,3.1,No,No,6,Debit Card,Annually
3609,24,Female,Sunglasses,Accessories,56,Tennessee,M,Cyan,Fall,,No,No,,Cash,Every 3 Months
1649,36,Male,Belt,Clothing,69,Oklahoma,M,Gray,Summer,2.6,No,Yes,22,Credit Card,Monthly
2386,41,Male,Sunglasses,Accessories,31,Oklahoma,M,Brown,Fall,3.8,No,No,12,PayPal,Weekly
2322,50,Male,Coat,Footwear,31,Colorado,M,Beige,Winter,,No,No,27,Debit Card,Fortnightly
2690,29,Female,Jacket,Clothing,35,Wyoming,M,Orange,Fall,3.9,No,No,47,PayPal,Quarterly
2331,60,Male,Dress,Accessories,63,Arizona,L,Orange,Summer,2.9,No,No,47,PayPal,Every 3 Months
2761,41,Female,Skirt,Clothing,82,Alaska,S,Violet,Fall,,No,No,,Credit Card,Bi-Weekly
801,32,Male,Jewelry,Clothing,20,Utah,S,Gold,Summer,2.6,Yes,Yes,,Cash,Every 3 Months
2824,26,Female,Hoodie,Clothing,63,Utah,M,Olive,Summer,4.5,No,No,47,Debit Card,Bi-Weekly
2158,41,Male,Scarf,Accessories,68,Mississippi,L,Turquoise,Winter,,No,No,41,Venmo,Fortnightly
116,53,Male,Hoodie,Clothing,94,Wyoming,M,Gray,Spring,,Yes,Yes,48,Debit Card,Every 3 Months
1792,62,Male,Blouse,Clothing,98,Montana,S,Purple,Winter,4,No,No,38,Cash,Annually
2980,31,Female,Hat,Clothing,91,Louisiana,L,Olive,Fall,2.6,No,No,14,PayPal,Weekly
2290,70,Male,Belt,Clothing,82,Nevada,M,Orange,Fall,4.1,No,No,47,Venmo,Weekly
3566,49,Female,Shorts,Accessories,52,Pennsylvania,S,Gray,Spring,4.2,No,No,,PayPal,Monthly
1385,46,Male,Gloves,Footwear,96,Alaska,M,Beige,Fall,4.6,No,Yes,8,Bank Transfer,Weekly
3054,32,Female,Dress,Footwear,91,Maine,L,Brown,Winter,,No,No,22,Bank Transfer,Monthly
1662,64,Male,Handbag,Accessories,86,Iowa,S,Beige,Summer,2.7,No,Yes,21,Debit Card,Quarterly
1869,23,Male,Jewelry,Accessories,58,Indiana,M,Silver,Spring,4.7,No,No,44,Cash,Fortnightly
2598,60,Male,Blouse,Accessories,25,Alabama,XL,Teal,Summer,,No,No,13,Venmo,Bi-Weekly
3012,20,Female,Sweater,Accessories,70,Nevada,S,Brown,Summer,3,No,No,18,Credit Card,Every 3 Months
349,56,Male,Skirt,Clothing,59,South Carolina,M,Beige,Fall,2.7,Yes,Yes,17,PayPal,Fortnightly
3616,35,Female,Skirt,Clothing,31,California,M,Gold,Winter,4.4,No,No,4,Credit Card,Monthly
519,24,Male,Handbag,Clothing,100,Oregon,M,Beige,Fall,2.9,Yes,Yes,16,Venmo,Every 3 Months
660,62,Male,Dress,Clothing,52,Virginia,S,Gold,Spring,3.6,Yes,Yes,8,Cash,Weekly
568,21,Male,Jacket,Clothing,50,New Hampshire,S,Red,Winter,,Yes,Yes,24,Venmo,Fortnightly
506,61,Male,Socks,Clothing,,Maine,L,Gray,Spring,4.3,Yes,Yes,9,Cash,Bi-Weekly
1464,54,Male,Socks,Accessories,49,Oklahoma,M,Beige,Summer,4.9,No,Yes,1,Bank Transfer,Monthly
1389,62,Male,Sunglasses,Clothing,23,Arkansas,M,Lavender,Spring,3.9,No,Yes,40,Cash,Quarterly
2870,57,Female,Sunglasses,Clothing,58,Georgia,M,White,Summer,4.2,No,No,,Bank Transfer,Weekly
1026,60,Male,Sweater,Clothing,84,Nebraska,M,Olive,Winter,4.9,Yes,Yes,15,Credit Card,Annually
737,18,Male,Belt,Clothing,58,Colorado,L,Maroon,Spring,2.9,Yes,Yes,32,Credit Card,Every 3 Months
586,69,Male,Scarf,Clothing,23,South Carolina,M,Gray,Fall,2.8,Yes,Yes,5,Cash,Every 3 Months
2137,47,Male,Pants,Accessories,,New York,M,Red,Summer,2.8,No,No,,Bank Transfer,Fortnightly
2092,26,Male,Jacket,Clothing,97,Washington,XL,Beige,Fall,3,No,No,24,Bank Transfer,Quarterly
3851,27,Female,Pants,Accessories,74,Mississippi,L,Indigo,Summer,4.4,No,No,25,Debit Card,Every 3 Months
1657,21,Male,Belt,Clothing,42,Indiana,L,Brown,Spring,2.6,No,Yes,41,PayPal,Every 3 Months
2773,18,Female,Scarf,Accessories,94,Pennsylvania,L,Blue,Spring,,No,No,10,Bank Transfer,Every 3 Months
511,21,Male,Jeans,Clothing,,West Virginia,M,Teal,Fall,3.9,Yes,Yes,22,Venmo,Annually
2205,20,Male,Coat,Clothing,41,Oregon,S,Lavender,Winter,3.4,No,No,6,Debit Card,Monthly
3508,46,Female,Blouse,Accessories,65,Colorado,S,Purple,Spring,4.2,No,No,33,Credit Card,Every 3 Months
76,64,Male,Sneakers,Accessories,,Utah,M,Blue,Summer,,Yes,Yes,21,Credit Card,Annually
1638,35,Male,Boots,Clothing,21,Massachusetts,M,Peach,Spring,3.5,No,Yes,32,Venmo,Fortnightly
1676,35,Male,T-shirt,Clothing,90,Colorado,M,Beige,Spring,4.7,No,Yes,21,Credit Card,Annually
612,43,Male,Sweater,Accessories,33,California,,Black,Winter,,Yes,Yes,19,Cash,Monthly
1665,19,Male,T-shirt,Accessories,53,Minnesota,,Purple,Spring,5,No,Yes,35,PayPal,Weekly
3848,60,Female,Scarf,Clothing,34,Delaware,S,Blue,Fall,3.2,No,No,31,PayPal,Fortnightly
2733,21,Female,Jeans,Clothing,75,Delaware,L,Orange,Winter,4.2,No,No,,Debit Card,Every 3 Months
941,48,Male,Handbag,Accessories,44,Colorado,S,Maroon,Spring,2.6,Yes,Yes,,PayPal,Every 3 Months
1794,65,Male,Jewelry,Accessories,92,Iowa,S,White,Fall,,No,No,45,Cash,Every 3 Months
1758,19,Male,Jewelry,Clothing,94,Michigan,L,Yellow,Fall,,No,No,,Debit Card,Annually
553,24,Male,Skirt,Clothing,94,Missouri,M,Peach,Fall,3.5,Yes,Yes,18,Bank Transfer,Weekly
3552,66,Female,Coat,Accessories,,Montana,L,Black,Spring,2.6,No,No,,Venmo,Weekly
3898,46,Female,Dress,Accessories,,New Jersey,L,Green,Spring,,No,No,24,Venmo,Quarterly
1185,63,Male,Boots,Accessories,73,South Carolina,S,Indigo,Fall,3.4,No,Yes,19,Credit Card,Annually
1554,27,Male,Skirt,Clothing,45,Delaware,M,Indigo,Spring,4.8,No,Yes,21,Debit Card,Quarterly
2895,35,Female,Hoodie,Accessories,32,Kentucky,S,Brown,Spring,3.5,No,No,41,Venmo,Annually
1355,64,Male,Shoes,Accessories,42,Maryland,M,Gray,Spring,3.6,No,Yes,21,Bank Transfer,Quarterly
902,60,Male,Sneakers,Accessories,68,Missouri,L,Violet,Summer,4.7,Yes,Yes,34,Cash,Monthly
3056,27,Female,Jeans,Footwear,,Kansas,M,Violet,Fall,5,No,No,5,Debit Card,Bi-Weekly
955,60,Male,Shoes,Accessories,74,Louisiana,,Turquoise,Fall,3.5,Yes,Yes,18,Credit Card,Every 3 Months
1586,37,Male,Jeans,Clothing,,Alabama,M,Charcoal,Fall,3,No,Yes,40,Debit Card,Fortnightly
3416,38,Female,Backpack,Clothing,68,New York,M,Gold,Fall,3,No,No,15,Bank Transfer,Annually
1448,23,Male,Socks,Clothing,57,New Mexico,S,Beige,Summer,3,No,Yes,,PayPal,Monthly
2892,47,Female,Shorts,Clothing,73,Ohio,XL,Black,Winter,2.5,No,No,10,PayPal,Monthly
254,52,Male,Blouse,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,Yes,Yes,15,Bank Transfer,Bi-Weekly
2609,42,Male,Hoodie,Outerwear,68,Mississippi,L,Orange,Fall,,No,No,48,Credit Card,Fortnightly
2229,54,Male,Shoes,Accessories,50,Kansas,M,Green,Fall,3.7,No,No,,Credit Card,Weekly
389,22,Male,Coat,Accessories,82,Washington,M,Orange,Summer,2.7,Yes,Yes,10,PayPal,Quarterly
2694,55,Female,Sunglasses,Footwear,70,Hawaii,,Lavender,Summer,2.6,No,No,46,Cash,Quarterly
2600,63,Male,Jeans,Accessories,99,Vermont,M,Gold,Winter,3.4,No,No,,Credit Card,Monthly
1461,70,Male,Boots,Footwear,85,Pennsylvania,,Violet,Fall,,No,Yes,33,Venmo,Bi-Weekly
388,45,Male,Hat,Outerwear,93,Georgia,L,Silver,Summer,4.6,Yes,Yes,38,PayPal,Fortnightly
366,55,Male,Jeans,Accessories,88,West Virginia,XL,Gray,Summer,3.7,Yes,Yes,50,PayPal,Quarterly
717,30,Male,Gloves,Accessories,29,Missouri,M,Olive,Spring,3.6,Yes,Yes,9,Venmo,Bi-Weekly
607,27,Male,Boots,Accessories,90,Colorado,M,Blue,Spring,4.5,Yes,Yes,44,PayPal,Monthly
3507,18,Female,Sneakers,Clothing,57,Illinois,L,Olive,Winter,3.7,No,No,12,Cash,Fortnightly
2200,39,Male,Sweater,Accessories,47,North Carolina,M,Maroon,Summer,,No,No,,Debit Card,Monthly
3504,31,Female,Sweater,Clothing,,Nebraska,,Pink,Spring,,No,No,39,Cash,Weekly
3468,18,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5,No,No,5,Credit Card,Annually
3332,55,Female,Belt,Accessories,58,California,M,Pink,Summer,3.5,No,No,,PayPal,Quarterly
2088,54,Male,Jeans,Accessories,91,Wisconsin,M,Blue,Summer,4.7,No,No,1,Credit Card,Weekly
865,51,Male,Sunglasses,Clothing,59,Kentucky,S,Charcoal,Winter,3.9,Yes,Yes,,PayPal,Annually
3724,26,Female,Blouse,Footwear,30,Rhode Island,M,Beige,Spring,3.6,No,No,1,Debit Card,Monthly
900,65,Male,Scarf,Clothing,58,Rhode Island,M,Peach,Summer,4,Yes,Yes,20,PayPal,Annually
2700,25,Female,Scarf,Footwear,96,Utah,M,Violet,Fall,3.6,No,No,49,Debit Card,Annually
2856,29,Female,Pants,Footwear,,Mississippi,S,Maroon,Winter,3.8,No,No,33,PayPal,Quarterly
729,29,Male,Shirt,Clothing,78,Nebraska,M,Pink,Winter,,Yes,Yes,12,PayPal,Every 3 Months
1509,35,Male,Jacket,Clothing,84,Colorado,L,Beige,Spring,4.4,No,Yes,3,Cash,Every 3 Months
2463,68,Male,Coat,Clothing,99,Missouri,XL,Orange,Spring,,No,No,31,Bank Transfer,Bi-Weekly
3379,49,Female,Gloves,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,No,6,Cash,Quarterly
2339,66,Male,Dress,Footwear,68,Georgia,S,Silver,Fall,4,No,No,21,PayPal,Quarterly
762,57,Male,Belt,Accessories,91,Nevada,L,Yellow,Fall,,Yes,Yes,,Bank Transfer,Weekly
2783,41,Female,Dress,Accessories,34,Idaho,S,Cyan,Spring,3.8,No,No,30,PayPal,Annually
1338,37,Male,Shorts,Clothing,86,Tennessee,L,Silver,Spring,3.4,No,Yes,19,Credit Card,Bi-Weekly
55,47,Male,Hoodie,Outerwear,94,New Mexico,M,Brown,Summer,4.2,Yes,Yes,,Debit Card,Bi-Weekly
1494,70,Male,Belt,Accessories,44,North Dakota,S,Gold,Fall,,No,Yes,44,Credit Card,Quarterly
3761,65,Female,Jacket,Clothing,80,Connecticut,M,Peach,Fall,3.1,No,No,36,PayPal,Weekly
3337,39,Female,Boots,Clothing,45,Montana,M,Brown,Fall,4,No,No,24,Debit Card,Annually
2455,32,Male,Backpack,Accessories,72,Alaska,M,Magenta,Winter,4.6,No,No,33,Venmo,Annually
253,32,Male,Backpack,Clothing,41,Delaware,M,Violet,Summer,,Yes,Yes,33,Venmo,Fortnightly
1155,49,Male,Shorts,Clothing,82,Georgia,L,Cyan,Spring,2.9,No,Yes,44,Credit Card,Bi-Weekly
2902,41,Female,Shirt,Clothing,43,Alabama,L,Olive,Winter,2.6,No,No,46,Credit Card,Quarterly
3252,25,Female,Socks,Outerwear,20,Nevada,M,Gold,Winter,3.7,No,No,39,Venmo,Quarterly
3758,61,Female,Jewelry,Clothing,44,California,L,Red,Fall,4.5,No,No,33,Cash,Weekly
1356,59,Male,Jewelry,Clothing,91,Florida,,Blue,Summer,3,No,Yes,50,PayPal,Bi-Weekly
884,28,Male,Jacket,Footwear,37,Pennsylvania,S,Gold,Fall,,Yes,Yes,,Bank Transfer,Monthly
1103,52,Male,Scarf,Clothing,83,Texas,M,Peach,Fall,2.9,No,Yes,24,Cash,Fortnightly
1463,38,Male,Scarf,Footwear,90,Utah,S,Charcoal,Summer,4.8,No,Yes,2,Venmo,Quarterly
800,55,Male,Sweater,Accessories,55,Nevada,L,Brown,Summer,3.3,Yes,Yes,31,PayPal,Annually
3112,21,Female,Coat,Accessories,81,Kansas,XL,Indigo,Spring,4.9,No,No,25,Debit Card,Quarterly
1051,48,Male,Sweater,Footwear,64,Florida,M,Beige,Winter,3.8,Yes,Yes,19,Venmo,Monthly
971,45,Male,Sneakers,Clothing,66,California,S,Maroon,Winter,,Yes,Yes,4,Cash,Monthly
851,68,Male,Jewelry,Footwear,20,Connecticut,L,Turquoise,Winter,2.6,Yes,Yes,13,Venmo,Monthly
2467,32,Male,Skirt,Clothing,84,South Dakota,S,Pink,Summer,3.7,No,No,37,Cash,Annually
2799,52,Female,Sneakers,Clothing,20,Rhode Island,,Red,Winter,4.8,No,No,37,PayPal,Weekly
1484,39,Male,Belt,Accessories,61,Massachusetts,S,Yellow,Summer,4.7,No,Yes,12,Debit Card,Bi-Weekly
979,56,Male,Hoodie,Accessories,40,Colorado,M,Turquoise,Summer,2.5,Yes,Yes,,Credit Card,Weekly
2633,24,Male,Socks,Accessories,27,Alaska,M,Black,Fall,5,No,No,,Cash,Annually
1496,45,Male,Jewelry,Accessories,,Rhode Island,M,Brown,Winter,4.5,No,Yes,6,PayPal,Weekly
1845,60,Male,Shoes,Clothing,,South Dakota,M,Purple,Spring,2.7,No,No,31,Credit Card,Annually
1053,60,Male,Sneakers,Footwear,36,Virginia,,Pink,Fall,3,Yes,Yes,1,Credit Card,Fortnightly
2124,54,Male,Hat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,No,No,,Debit Card,Bi-Weekly
3471,19,Female,Gloves,Outerwear,69,West Virginia,S,Olive,Summer,,No,No,31,Cash,Bi-Weekly
3729,62,Female,Shorts,Outerwear,31,Vermont,L,Red,Winter,3,No,No,1,Debit Card,Annually
3645,35,Female,Dress,Clothing,32,Arkansas,,Violet,Winter,2.6,No,No,18,Venmo,Weekly
1614,26,Male,Hat,Accessories,31,Illinois,S,Black,Summer,4,No,Yes,6,Credit Card,Fortnightly
471,50,Male,Jeans,Clothing,63,Minnesota,L,Teal,Summer,4.6,Yes,Yes,6,Cash,Every 3 Months
2934,27,Female,Jewelry,Accessories,52,Illinois,M,Brown,Summer,,No,No,28,Venmo,Monthly
1157,20,Male,Shorts,Footwear,21,Hawaii,M,Gold,Summer,,No,Yes,6,Venmo,Every 3 Months
2519,20,Male,Dress,Footwear,51,Maine,XL,Blue,Fall,4,No,No,,Venmo,Annually
3005,45,Female,Shorts,Clothing,,Arizona,,Lavender,Winter,3.7,No,No,,Venmo,Fortnightly
288,56,Male,Socks,Accessories,37,Delaware,L,Blue,Spring,3.4,Yes,Yes,,Venmo,Fortnightly
135,43,Male,Blouse,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Yes,25,Cash,Monthly
638,21,Male,Jacket,Clothing,20,Tennessee,M,Cyan,Winter,3.4,Yes,Yes,46,Cash,Fortnightly
1884,25,Male,Sweater,Accessories,58,Georgia,M,Cyan,Spring,4.9,No,No,39,Debit Card,Fortnightly
3731,46,Female,Coat,Clothing,79,Florida,M,Teal,Summer,2.5,No,No,3,Credit Card,Bi-Weekly
183,38,Male,Hat,Accessories,,Alabama,XL,Purple,Summer,2.8,Yes,Yes,10,Debit Card,Annually
187,39,Male,Jewelry,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Yes,31,Debit Card,Annually
2440,55,Male,Boots,Accessories,44,Arkansas,M,Maroon,Summer,2.8,No,No,45,Bank Transfer,Annually
2846,26,Female,Hoodie,Accessories,77,South Dakota,L,Lavender,Summer,4.1,No,No,39,Debit Card,Every 3 Months
2804,46,Female,Jacket,Clothing,,Idaho,M,Violet,Winter,3.3,No,No,31,Bank Transfer,Monthly
1249,62,Male,T-shirt,Accessories,37,Wisconsin,XL,Red,Winter,3,No,Yes,8,Credit Card,Annually
3522,52,Female,Boots,Footwear,50,Maryland,M,Pink,Winter,3.7,No,No,35,Venmo,Weekly
2444,24,Male,Skirt,Accessories,,South Dakota,M,Green,Spring,3.4,No,No,24,Bank Transfer,Bi-Weekly
2959,55,Female,Socks,Clothing,100,Ohio,M,Black,Summer,4.5,No,No,,PayPal,Monthly
3611,18,Female,Belt,Outerwear,86,Texas,XL,Green,Fall,4.8,No,No,23,Bank Transfer,Fortnightly
1112,22,Male,Boots,Footwear,66,New York,S,Olive,Summer,4.1,No,Yes,4,Credit Card,Bi-Weekly
667,35,Male,Sandals,Clothing,,Colorado,L,Turquoise,Winter,3.1,Yes,Yes,30,Debit Card,Quarterly
1130,37,Male,Sweater,Clothing,65,New Hampshire,XL,White,Winter,4.7,No,Yes,46,Venmo,Fortnightly
